OPEN;CLOSE;HIGH;LOW;TIMESTAMP;TIME;TEXT
91.46;91.48;91.51;91.46;1412315400000;Fri Oct 03 07:50:00 CEST 2014;91.46 91.51 Oct 3 07:50 91.48 91.46
91.48;91.49;91.52;91.47;1412315700000;Fri Oct 03 07:55:00 CEST 2014;91.48 91.52 Oct 3 07:55 91.49 91.47
91.49;91.47;91.49;91.47;1412316000000;Fri Oct 03 08:00:00 CEST 2014;91.49 91.49 Oct 3 08:00 91.47 91.47
91.47;91.48;91.51;91.47;1412316300000;Fri Oct 03 08:05:00 CEST 2014;91.47 91.51 Oct 3 08:05 91.48 91.47
91.48;91.53;91.53;91.47;1412316600000;Fri Oct 03 08:10:00 CEST 2014;91.48 91.53 Oct 3 08:10 91.53 91.47
91.53;91.56;91.57;91.51;1412316900000;Fri Oct 03 08:15:00 CEST 2014;91.53 91.57 Oct 3 08:15 91.56 91.51
91.56;91.48;91.57;91.47;1412317200000;Fri Oct 03 08:20:00 CEST 2014;91.56 91.57 Oct 3 08:20 91.48 91.47
91.48;91.42;91.49;91.42;1412317500000;Fri Oct 03 08:25:00 CEST 2014;91.48 91.49 Oct 3 08:25 91.42 91.42
91.42;91.48;91.52;91.42;1412317800000;Fri Oct 03 08:30:00 CEST 2014;91.42 91.52 Oct 3 08:30 91.48 91.42
91.48;91.47;91.48;91.46;1412318100000;Fri Oct 03 08:35:00 CEST 2014;91.48 91.48 Oct 3 08:35 91.47 91.46
91.47;91.43;91.49;91.42;1412318400000;Fri Oct 03 08:40:00 CEST 2014;91.47 91.49 Oct 3 08:40 91.43 91.42
91.43;91.34;91.43;91.31;1412318700000;Fri Oct 03 08:45:00 CEST 2014;91.43 91.43 Oct 3 08:45 91.34 91.31
91.34;91.29;91.34;91.29;1412319000000;Fri Oct 03 08:50:00 CEST 2014;91.34 91.34 Oct 3 08:50 91.29 91.29
91.29;91.52;91.58;91.27;1412319300000;Fri Oct 03 08:55:00 CEST 2014;91.29 91.58 Oct 3 08:55 91.52 91.27
91.52;91.51;91.57;91.47;1412319600000;Fri Oct 03 09:00:00 CEST 2014;91.52 91.57 Oct 3 09:00 91.51 91.47
91.51;91.44;91.56;91.42;1412319900000;Fri Oct 03 09:05:00 CEST 2014;91.51 91.56 Oct 3 09:05 91.44 91.42
91.44;91.46;91.47;91.33;1412320200000;Fri Oct 03 09:10:00 CEST 2014;91.44 91.47 Oct 3 09:10 91.46 91.33
91.46;91.54;91.62;91.43;1412320500000;Fri Oct 03 09:15:00 CEST 2014;91.46 91.62 Oct 3 09:15 91.54 91.43
91.54;91.54;91.67;91.47;1412320800000;Fri Oct 03 09:20:00 CEST 2014;91.54 91.67 Oct 3 09:20 91.54 91.47
91.54;91.44;91.54;91.42;1412321100000;Fri Oct 03 09:25:00 CEST 2014;91.54 91.54 Oct 3 09:25 91.44 91.42
91.44;91.47;91.49;91.42;1412321400000;Fri Oct 03 09:30:00 CEST 2014;91.44 91.49 Oct 3 09:30 91.47 91.42
91.47;91.53;91.56;91.47;1412321700000;Fri Oct 03 09:35:00 CEST 2014;91.47 91.56 Oct 3 09:35 91.53 91.47
91.53;91.43;91.53;91.43;1412322000000;Fri Oct 03 09:40:00 CEST 2014;91.53 91.53 Oct 3 09:40 91.43 91.43
91.32;91.34;91.34;91.27;1412322300000;Fri Oct 03 09:45:00 CEST 2014;91.32 91.34 Oct 3 09:45 91.34 91.27
91.34;91.22;91.38;91.19;1412322900000;Fri Oct 03 09:55:00 CEST 2014;91.34 91.38 Oct 3 09:55 91.22 91.19
91.22;91.19;91.24;91.12;1412323200000;Fri Oct 03 10:00:00 CEST 2014;91.22 91.24 Oct310z00 91.19 91.12
91.19;91.24;91.24;91.14;1412323500000;Fri Oct 03 10:05:00 CEST 2014;91.19 91.24 Oct310zO5 91.24 91.14
91.24;91.19;91.24;91.12;1412323800000;Fri Oct 03 10:10:00 CEST 2014;91.24 91.24 OCt31OI1O 91.19 91.12
91.19;91.16;91.24;91.14;1412324100000;Fri Oct 03 10:15:00 CEST 2014;91.19 91.24 Oct310z15 91.16 91.14
91.16;91.22;91.22;91.14;1412324400000;Fri Oct 03 10:20:00 CEST 2014;91.16 91.22 Oct310:2O 91.22 91.14
91.22;91.16;91.24;91.13;1412324700000;Fri Oct 03 10:25:00 CEST 2014;91.22 91.24 Oct310z25 91.16 91.13
91.16;91.19;91.22;91.12;1412325000000;Fri Oct 03 10:30:00 CEST 2014;91.16 91.22 OCt31OI3O 91.19 91.12
91.19;91.19;91.22;91.16;1412325300000;Fri Oct 03 10:35:00 CEST 2014;91.19 91.22 Oct310z35 91.19 91.16
91.19;91.21;91.24;91.18;1412325600000;Fri Oct 03 10:40:00 CEST 2014;91.19 91.24 OCt31OI4O 91.21 91.18
91.21;91.24;91.26;91.17;1412325900000;Fri Oct 03 10:45:00 CEST 2014;91.21 91.26 Oct310z45 91.24 91.17
91.24;91.26;91.27;91.22;1412326200000;Fri Oct 03 10:50:00 CEST 2014;91.24 91.27 OCt310:50 91.26 91.22
91.26;91.23;91.39;91.22;1412326500000;Fri Oct 03 10:55:00 CEST 2014;91.26 91.39 Oct310z55 91.23 91.22
91.23;91.16;91.23;91.13;1412326800000;Fri Oct 03 11:00:00 CEST 2014;91.23 91.23 Oct 3 11:00 91.16 91.13
91.16;91.09;91.21;91.07;1412327100000;Fri Oct 03 11:05:00 CEST 2014;91.16 91.21 Oct311z05 91.09 91.07
91.09;91.14;91.18;91.09;1412327400000;Fri Oct 03 11:10:00 CEST 2014;91.09 91.18 OCt311I1O 91.14 91.09
91.14;91.19;91.24;91.14;1412327700000;Fri Oct 03 11:15:00 CEST 2014;91.14 91.24 Oct311i15 91.19 91.14
91.19;91.16;91.19;91.12;1412328000000;Fri Oct 03 11:20:00 CEST 2014;91.19 91.19 Oct311z2O 91.16 91.12
91.16;91.09;91.17;91.04;1412328300000;Fri Oct 03 11:25:00 CEST 2014;91.16 91.17 Oct311:25 91.09 91.04
91.09;91.02;91.09;91.02;1412328600000;Fri Oct 03 11:30:00 CEST 2014;91.09 91.09 Oct 3 11:30 91.02 91.02
91.02;90.96;91.04;90.88;1412328900000;Fri Oct 03 11:35:00 CEST 2014;91.02 91.04 Oct 3 11:35 90.96 90.88
90.96;90.88;90.96;90.87;1412329200000;Fri Oct 03 11:40:00 CEST 2014;90.96 90.96 Oct 3 11:40 90.88 90.87
90.88;90.92;90.94;90.88;1412329500000;Fri Oct 03 11:45:00 CEST 2014;90.88 90.94 Oct 3 11:45 90.92 90.88
90.92;90.96;90.98;90.92;1412329800000;Fri Oct 03 11:50:00 CEST 2014;90.92 90.98 Oct 3 11:50 90.96 90.92
90.96;90.87;90.97;90.82;1412330100000;Fri Oct 03 11:55:00 CEST 2014;90.96 90.97 Oct 3 11:55 90.87 90.82
90.87;90.79;90.87;90.72;1412330400000;Fri Oct 03 12:00:00 CEST 2014;90.87 90.87 Oct 3 12:00 90.79 90.72
90.79;90.79;90.84;90.77;1412330700000;Fri Oct 03 12:05:00 CEST 2014;90.79 90.84 Oct 3 12:05 90.79 90.77
90.79;90.97;90.99;90.78;1412331000000;Fri Oct 03 12:10:00 CEST 2014;90.79 90.99 Oct312:10 90.97 90.78
90.97;90.86;90.99;90.84;1412331300000;Fri Oct 03 12:15:00 CEST 2014;90.97 90.99 Oct312z15 90.86 90.84
90.86;90.88;90.88;90.82;1412331600000;Fri Oct 03 12:20:00 CEST 2014;90.86 90.88 Oct 3 12:20 90.88 90.82
90.88;90.77;90.88;90.74;1412331900000;Fri Oct 03 12:25:00 CEST 2014;90.88 90.88 Oct 3 12:25 90.77 90.74
90.77;90.78;90.81;90.77;1412332200000;Fri Oct 03 12:30:00 CEST 2014;90.77 90.81 Oct 3 12:30 90.78 90.77
90.78;90.79;90.83;90.77;1412332500000;Fri Oct 03 12:35:00 CEST 2014;90.78 90.83 Oct 3 12:35 90.79 90.77
90.79;90.71;90.79;90.69;1412332800000;Fri Oct 03 12:40:00 CEST 2014;90.79 90.79 Oct 3 12:40 90.71 90.69
90.71;90.69;90.72;90.67;1412333100000;Fri Oct 03 12:45:00 CEST 2014;90.71 90.72 Oct 3 12:45 90.69 90.67
90.69;90.69;90.77;90.67;1412333400000;Fri Oct 03 12:50:00 CEST 2014;90.69 90.77 Oct 3 12:50 90.69 90.67
90.69;90.61;90.69;90.52;1412333700000;Fri Oct 03 12:55:00 CEST 2014;90.69 90.69 Oct 3 12:55 90.61 90.52
90.61;90.74;90.82;90.61;1412334000000;Fri Oct 03 13:00:00 CEST 2014;90.61 90.82 Oct 3 13:00 90.74 90.61
90.74;90.58;90.74;90.57;1412334300000;Fri Oct 03 13:05:00 CEST 2014;90.74 90.74 Oct 3 13:05 90.58 90.57
90.58;90.53;90.59;90.52;1412334600000;Fri Oct 03 13:10:00 CEST 2014;90.58 90.59 Oct 3 13:10 90.53 90.52
90.53;90.52;90.62;90.52;1412334900000;Fri Oct 03 13:15:00 CEST 2014;90.53 90.62 Oct 3 13:15 90.52 90.52
90.52;90.44;90.52;90.39;1412335200000;Fri Oct 03 13:20:00 CEST 2014;90.52 90.52 Oct 3 13:20 90.44 90.39
90.44;90.31;90.47;90.26;1412335500000;Fri Oct 03 13:25:00 CEST 2014;90.44 90.47 Oct 3 13:25 90.31 90.26
90.31;90.34;90.42;90.29;1412335800000;Fri Oct 03 13:30:00 CEST 2014;90.31 90.42 Oct 3 13:30 90.34 90.29
90.34;90.41;90.41;90.29;1412336100000;Fri Oct 03 13:35:00 CEST 2014;90.34 90.41 Oct 3 13:35 90.41 90.29
90.41;90.39;90.51;90.34;1412336400000;Fri Oct 03 13:40:00 CEST 2014;90.41 90.51 Oct 3 13:40 90.39 90.34
90.39;90.29;90.42;90.17;1412336700000;Fri Oct 03 13:45:00 CEST 2014;90.39 90.42 Oct 3 13:45 90.29 90.17
90.29;90.49;90.53;90.27;1412337000000;Fri Oct 03 13:50:00 CEST 2014;90.29 90.53 Oct 3 13:50 90.49 90.27
90.49;90.52;90.64;90.42;1412337300000;Fri Oct 03 13:55:00 CEST 2014;90.49 90.64 Oct 3 13:55 90.52 90.42
90.52;90.64;90.67;90.52;1412337600000;Fri Oct 03 14:00:00 CEST 2014;90.52 90.67 Oct 3 14:00 90.64 90.52
90.64;90.66;90.67;90.53;1412337900000;Fri Oct 03 14:05:00 CEST 2014;90.64 90.67 Oct 3 14:05 90.66 90.53
90.66;90.62;90.77;90.61;1412338200000;Fri Oct 03 14:10:00 CEST 2014;90.66 90.77 Oct 3 14:10 90.62 90.61
90.62;90.67;90.67;90.54;1412338500000;Fri Oct 03 14:15:00 CEST 2014;90.62 90.67 Oct 3 14:15 90.67 90.54
90.67;90.96;90.99;90.66;1412338800000;Fri Oct 03 14:20:00 CEST 2014;90.67 90.99 Oct 3 14:20 90.96 90.66
90.96;90.73;90.96;90.62;1412339100000;Fri Oct 03 14:25:00 CEST 2014;90.96 90.96 Oct 3 14:25 90.73 90.62
90.73;91.06;91.14;90.71;1412339400000;Fri Oct 03 14:30:00 CEST 2014;90.73 91.14 OCt314I3O 91.06 90.71
91.06;90.59;91.06;90.52;1412339700000;Fri Oct 03 14:35:00 CEST 2014;91.06 91.06 Oct314z35 90.59 90.52
90.59;90.51;90.67;90.42;1412340000000;Fri Oct 03 14:40:00 CEST 2014;90.59 90.67 Oct 3 14:40 90.51 90.42
90.51;90.59;90.64;90.51;1412340300000;Fri Oct 03 14:45:00 CEST 2014;90.51 90.64 Oct 3 14:45 90.59 90.51
90.59;90.64;90.77;90.49;1412340600000;Fri Oct 03 14:50:00 CEST 2014;90.59 90.77 Oct 3 14:50 90.64 90.49
90.64;90.54;90.69;90.39;1412340900000;Fri Oct 03 14:55:00 CEST 2014;90.64 90.69 Oct 3 14:55 90.54 90.39
90.54;90.29;90.54;90.27;1412341200000;Fri Oct 03 15:00:00 CEST 2014;90.54 90.54 Oct 3 15:00 90.29 90.27
90.29;90.44;90.54;90.29;1412341500000;Fri Oct 03 15:05:00 CEST 2014;90.29 90.54 Oct 3 15:05 90.44 90.29
90.44;90.52;90.62;90.34;1412341800000;Fri Oct 03 15:10:00 CEST 2014;90.44 90.62 Oct 3 15:10 90.52 90.34
90.52;90.69;90.77;90.48;1412342100000;Fri Oct 03 15:15:00 CEST 2014;90.52 90.77 Oct 3 15:15 90.69 90.48
90.69;90.77;90.86;90.62;1412342400000;Fri Oct 03 15:20:00 CEST 2014;90.69 90.86 Oct 3 15:20 90.77 90.62
90.77;90.91;90.99;90.59;1412342700000;Fri Oct 03 15:25:00 CEST 2014;90.77 90.99 Oct 3 15:25 90.91 90.59
90.91;90.87;90.97;90.74;1412343000000;Fri Oct 03 15:30:00 CEST 2014;90.91 90.97 Oct 3 15:30 90.87 90.74
90.87;90.87;90.97;90.82;1412343300000;Fri Oct 03 15:35:00 CEST 2014;90.87 90.97 Oct 3 15:35 90.87 90.82
90.87;90.81;90.94;90.74;1412343600000;Fri Oct 03 15:40:00 CEST 2014;90.87 90.94 Oct 3 15:40 90.81 90.74
90.81;90.67;90.81;90.62;1412343900000;Fri Oct 03 15:45:00 CEST 2014;90.81 90.81 Oct 3 15:45 90.67 90.62
90.67;90.58;90.67;90.52;1412344200000;Fri Oct 03 15:50:00 CEST 2014;90.67 90.67 Oct 3 15:50 90.58 90.52
90.58;90.49;90.58;90.44;1412344500000;Fri Oct 03 15:55:00 CEST 2014;90.58 90.58 Oct 3 15:55 90.49 90.44
90.49;90.44;90.51;90.32;1412344800000;Fri Oct 03 16:00:00 CEST 2014;90.49 90.51 Oct 3 16:00 90.44 90.32
90.44;90.51;90.59;90.44;1412345100000;Fri Oct 03 16:05:00 CEST 2014;90.44 90.59 Oct 3 16:05 90.51 90.44
90.51;90.46;90.52;90.44;1412345400000;Fri Oct 03 16:10:00 CEST 2014;90.51 90.52 Oct316:10 90.46 90.44
90.46;90.32;90.49;90.29;1412345700000;Fri Oct 03 16:15:00 CEST 2014;90.46 90.49 Oct 3 16:15 90.32 90.29
90.32;89.94;90.32;89.89;1412346000000;Fri Oct 03 16:20:00 CEST 2014;90.32 90.32 Oct 3 16:20 89.94 89.89
89.94;89.82;89.99;89.77;1412346300000;Fri Oct 03 16:25:00 CEST 2014;89.94 89.99 Oct 3 16:25 89.82 89.77
89.82;89.67;89.87;89.66;1412346600000;Fri Oct 03 16:30:00 CEST 2014;89.82 89.87 Oct 3 16:30 89.67 89.66
89.67;89.57;89.67;89.49;1412346900000;Fri Oct 03 16:35:00 CEST 2014;89.67 89.67 Oct 3 16:35 89.57 89.49
89.57;89.67;89.71;89.57;1412347200000;Fri Oct 03 16:40:00 CEST 2014;89.57 89.71 Oct 3 16:40 89.67 89.57
89.67;89.62;89.72;89.57;1412347500000;Fri Oct 03 16:45:00 CEST 2014;89.67 89.72 Oct 3 16:45 89.62 89.57
89.62;89.57;89.62;89.42;1412347800000;Fri Oct 03 16:50:00 CEST 2014;89.62 89.62 Oct 3 16:50 89.57 89.42
89.57;89.72;89.81;89.56;1412348100000;Fri Oct 03 16:55:00 CEST 2014;89.57 89.81 Oct 3 16:55 89.72 89.56
89.72;89.72;89.79;89.62;1412348400000;Fri Oct 03 17:00:00 CEST 2014;89.72 89.79 Oct 3 17:00 89.72 89.62
89.53;89.53;89.59;89.53;1412348700000;Fri Oct 03 17:05:00 CEST 2014;89.53 89.59 Oct 3 17:05 89.53 89.53
89.53;89.52;89.59;89.42;1412349000000;Fri Oct 03 17:10:00 CEST 2014;89.53 89.59 Oct 3 17:10 89.52 89.42
89.52;89.56;89.72;89.51;1412349300000;Fri Oct 03 17:15:00 CEST 2014;89.52 89.72 Oct 3 17:15 89.56 89.51
89.56;89.37;89.56;89.33;1412349600000;Fri Oct 03 17:20:00 CEST 2014;89.56 89.56 Oct 3 17:20 89.37 89.33
89.37;89.58;89.58;89.32;1412349900000;Fri Oct 03 17:25:00 CEST 2014;89.37 89.58 Oct 3 17:25 89.58 89.32
89.58;89.61;89.62;89.54;1412350200000;Fri Oct 03 17:30:00 CEST 2014;89.58 89.62 Oct 3 17:30 89.61 89.54
89.61;89.54;89.62;89.51;1412350500000;Fri Oct 03 17:35:00 CEST 2014;89.61 89.62 Oct 3 17:35 89.54 89.51
89.54;89.64;89.67;89.54;1412350800000;Fri Oct 03 17:40:00 CEST 2014;89.54 89.67 Oct 3 17:40 89.64 89.54
89.64;89.58;89.67;89.54;1412351100000;Fri Oct 03 17:45:00 CEST 2014;89.64 89.67 Oct 3 17:45 89.58 89.54
89.58;89.61;89.64;89.58;1412351400000;Fri Oct 03 17:50:00 CEST 2014;89.58 89.64 Oct 3 17:50 89.61 89.58
89.61;89.57;89.62;89.47;1412351700000;Fri Oct 03 17:55:00 CEST 2014;89.61 89.62 Oct 3 17:55 89.57 89.47
89.57;89.53;89.62;89.53;1412352000000;Fri Oct 03 18:00:00 CEST 2014;89.57 89.62 Oct 3 18:00 89.53 89.53
89.53;89.51;89.56;89.47;1412352300000;Fri Oct 03 18:05:00 CEST 2014;89.53 89.56 Oct 3 18:05 89.51 89.47
89.51;89.47;89.54;89.42;1412352600000;Fri Oct 03 18:10:00 CEST 2014;89.51 89.54 Oct318:10 89.47 89.42
89.47;89.59;89.59;89.47;1412352900000;Fri Oct 03 18:15:00 CEST 2014;89.47 89.59 Oct 3 18:15 89.59 89.47
89.59;89.61;89.62;89.59;1412353200000;Fri Oct 03 18:20:00 CEST 2014;89.59 89.62 Oct 3 18:20 89.61 89.59
89.61;89.69;89.69;89.59;1412353500000;Fri Oct 03 18:25:00 CEST 2014;89.61 89.69 Oct 3 18:25 89.69 89.59
89.69;89.84;89.84;89.67;1412353800000;Fri Oct 03 18:30:00 CEST 2014;89.69 89.84 Oct 3 18:30 89.84 89.67
89.84;90.12;90.12;89.84;1412354100000;Fri Oct 03 18:35:00 CEST 2014;89.84 90.12 Oct 3 18:35 90.12 89.84
90.12;90.02;90.12;89.97;1412354400000;Fri Oct 03 18:40:00 CEST 2014;90.12 90.12 Oct 3 18:40 90.02 89.97
90.02;90.13;90.24;90.02;1412354700000;Fri Oct 03 18:45:00 CEST 2014;90.02 90.24 Oct 3 18:45 90.13 90.02
90.13;90.19;90.27;90.12;1412355000000;Fri Oct 03 18:50:00 CEST 2014;90.13 90.27 Oct 3 18:50 90.19 90.12
90.19;90.14;90.22;90.12;1412355300000;Fri Oct 03 18:55:00 CEST 2014;90.19 90.22 Oct 3 18:55 90.14 90.12
90.14;89.89;90.14;89.88;1412355600000;Fri Oct 03 19:00:00 CEST 2014;90.14 90.14 Oct319:O0 89.89 89.88
89.89;90.01;90.01;89.87;1412355900000;Fri Oct 03 19:05:00 CEST 2014;89.89 90.01 Oct 3 19:05 90.01 89.87
90.01;90.13;90.17;89.97;1412356200000;Fri Oct 03 19:10:00 CEST 2014;90.01 90.17 Oct319z10 90.13 89.97
90.13;90.12;90.19;90.06;1412356500000;Fri Oct 03 19:15:00 CEST 2014;90.13 90.19 Oct319z15 90.12 90.06
90.12;90.17;90.21;90.09;1412356800000;Fri Oct 03 19:20:00 CEST 2014;90.12 90.21 Oct319:20 90.17 90.09
90.17;89.92;90.17;89.88;1412357100000;Fri Oct 03 19:25:00 CEST 2014;90.17 90.17 Oct319:25 89.92 89.88
89.92;89.57;89.93;89.54;1412357400000;Fri Oct 03 19:30:00 CEST 2014;89.92 89.93 Oct 3 19:30 89.57 89.54
89.57;89.68;89.72;89.57;1412357700000;Fri Oct 03 19:35:00 CEST 2014;89.57 89.72 Oct 3 19:35 89.68 89.57
89.68;89.67;89.72;89.62;1412358000000;Fri Oct 03 19:40:00 CEST 2014;89.68 89.72 Oct 3 19:40 89.67 89.62
89.67;89.59;89.67;89.49;1412358300000;Fri Oct 03 19:45:00 CEST 2014;89.67 89.67 Oct 3 19:45 89.59 89.49
89.59;89.62;89.64;89.58;1412358600000;Fri Oct 03 19:50:00 CEST 2014;89.59 89.64 Oct 3 19:50 89.62 89.58
89.62;89.76;89.76;89.59;1412358900000;Fri Oct 03 19:55:00 CEST 2014;89.62 89.76 Oct 3 19:55 89.76 89.59
89.76;89.88;89.89;89.72;1412359200000;Fri Oct 03 20:00:00 CEST 2014;89.76 89.89 Oct 3 20:00 89.88 89.72
89.88;89.66;89.88;89.64;1412359500000;Fri Oct 03 20:05:00 CEST 2014;89.88 89.88 Oct 3 20:05 89.66 89.64
89.66;89.54;89.66;89.52;1412359800000;Fri Oct 03 20:10:00 CEST 2014;89.66 89.66 Oct 3 20:10 89.54 89.52
89.54;89.74;89.81;89.54;1412360100000;Fri Oct 03 20:15:00 CEST 2014;89.54 89.81 Oct 3 20:15 89.74 89.54
89.54;89.74;89.81;89.54;1412360400000;Fri Oct 03 20:20:00 CEST 2014;89.54 89.81 Oct 3 20:20 89.74 89.54

89.69;89.74;89.74;89.69;1412360700000;Fri Oct 03 20:25:00 CEST 2014;89.69 89.74 Oct 3 20:25 89.74 89.69
89.74;89.58;89.77;89.58;1412361000000;Fri Oct 03 20:30:00 CEST 2014;89.74 89.77 Oct 3 20:30 89.58 89.58
89.58;89.67;89.69;89.58;1412361300000;Fri Oct 03 20:35:00 CEST 2014;89.58 89.69 Oct 3 20:35 89.67 89.58
89.67;89.67;89.67;89.62;1412361600000;Fri Oct 03 20:40:00 CEST 2014;89.67 89.67 Oct 3 20:40 89.67 89.62
89.67;89.68;89.68;89.59;1412361900000;Fri Oct 03 20:45:00 CEST 2014;89.67 89.68 Oct 3 20:45 89.68 89.59
89.68;89.67;89.68;89.62;1412362200000;Fri Oct 03 20:50:00 CEST 2014;89.68 89.68 Oct 3 20:50 89.67 89.62
89.67;89.57;89.67;89.56;1412362500000;Fri Oct 03 20:55:00 CEST 2014;89.67 89.67 Oct 3 20:55 89.57 89.56
89.57;89.58;89.58;89.52;1412362800000;Fri Oct 03 21:00:00 CEST 2014;89.57 89.58 Oct 3 21:00 89.58 89.52
89.58;89.54;89.58;89.47;1412363100000;Fri Oct 03 21:05:00 CEST 2014;89.58 89.58 Oct 3 21:05 89.54 89.47
89.54;89.62;89.62;89.54;1412363400000;Fri Oct 03 21:10:00 CEST 2014;89.54 89.62 Oct 3 21:10 89.62 89.54
89.62;89.63;89.68;89.59;1412363700000;Fri Oct 03 21:15:00 CEST 2014;89.62 89.68 Oct 3 21:15 89.63 89.59
89.63;89.64;89.69;89.62;1412364000000;Fri Oct 03 21:20:00 CEST 2014;89.63 89.69 Oct 3 21:20 89.64 89.62
89.64;89.62;89.64;89.57;1412364300000;Fri Oct 03 21:25:00 CEST 2014;89.64 89.64 Oct 3 21:25 89.62 89.57
89.62;89.62;89.64;89.61;1412364600000;Fri Oct 03 21:30:00 CEST 2014;89.62 89.64 Oct 3 21:30 89.62 89.61
89.62;89.66;89.69;89.62;1412364900000;Fri Oct 03 21:35:00 CEST 2014;89.62 89.69 Oct 3 21:35 89.66 89.62
89.66;89.64;89.66;89.62;1412365500000;Fri Oct 03 21:45:00 CEST 2014;89.66 89.66 Oct 3 21:45 89.64 89.62
89.64;89.71;89.72;89.62;1412365800000;Fri Oct 03 21:50:00 CEST 2014;89.64 89.72 Oct 3 21:50 89.71 89.62
89.71;89.73;89.74;89.69;1412366100000;Fri Oct 03 21:55:00 CEST 2014;89.71 89.74 Oct 3 21:55 89.73 89.69
89.73;89.78;89.81;89.71;1412366400000;Fri Oct 03 22:00:00 CEST 2014;89.73 89.81 Oct 3 22:00 89.78 89.71
89.78;89.68;89.78;89.68;1412366700000;Fri Oct 03 22:05:00 CEST 2014;89.78 89.78 Oct 3 22:05 89.68 89.68
89.68;89.69;89.72;89.68;1412367000000;Fri Oct 03 22:10:00 CEST 2014;89.68 89.72 Oct 3 22:10 89.69 89.68
89.69;89.71;89.76;89.69;1412367300000;Fri Oct 03 22:15:00 CEST 2014;89.69 89.76 Oct 3 22:15 89.71 89.69
89.71;89.69;89.72;89.69;1412367600000;Fri Oct 03 22:20:00 CEST 2014;89.71 89.72 Oct 3 22:20 89.69 89.69
89.69;89.72;89.72;89.69;1412367900000;Fri Oct 03 22:25:00 CEST 2014;89.69 89.72 Oct 3 22:25 89.72 89.69
89.46;89.44;89.46;89.44;1412368200000;Fri Oct 03 22:30:00 CEST 2014;89.46 89.46 Oct 3 22:30 89.44 89.44
89.44;89.48;89.51;89.44;1412547000000;Mon Oct 06 00:10:00 CEST 2014;89.44 89.51 Oct 6 00:10 89.48 89.44
89.48;89.49;89.49;89.47;1412547300000;Mon Oct 06 00:15:00 CEST 2014;89.48 89.49 Oct 6 00:15 89.49 89.47
89.49;89.49;89.49;89.48;1412547600000;Mon Oct 06 00:20:00 CEST 2014;89.49 89.49 Oct 6 00:20 89.49 89.48
89.49;89.44;89.49;89.42;1412547900000;Mon Oct 06 00:25:00 CEST 2014;89.49 89.49 Oct 6 00:25 89.44 89.42
89.44;89.43;89.46;89.41;1412548200000;Mon Oct 06 00:30:00 CEST 2014;89.44 89.46 Oct 6 00:30 89.43 89.41
89.43;89.46;89.49;89.43;1412548500000;Mon Oct 06 00:35:00 CEST 2014;89.43 89.49 Oct 6 00:35 89.46 89.43
89.46;89.43;89.47;89.42;1412548800000;Mon Oct 06 00:40:00 CEST 2014;89.46 89.47 Oct 6 00:40 89.43 89.42
89.43;89.42;89.43;89.42;1412549100000;Mon Oct 06 00:45:00 CEST 2014;89.43 89.43 Oct 6 00:45 89.42 89.42
89.42;89.42;89.43;89.42;1412549400000;Mon Oct 06 00:50:00 CEST 2014;89.42 89.43 Oct 6 00:50 89.42 89.42
89.42;89.43;89.43;89.41;1412549700000;Mon Oct 06 00:55:00 CEST 2014;89.42 89.43 Oct 6 00:55 89.43 89.41
89.43;89.47;89.47;89.42;1412550000000;Mon Oct 06 01:00:00 CEST 2014;89.43 89.47 Oct 6 01:00 89.47 89.42
89.47;89.46;89.47;89.42;1412550300000;Mon Oct 06 01:05:00 CEST 2014;89.47 89.47 Oct 6 01:05 89.46 89.42
89.46;89.47;89.47;89.46;1412550600000;Mon Oct 06 01:10:00 CEST 2014;89.46 89.47 Oct 6 01:10 89.47 89.46
89.47;89.51;89.51;89.47;1412550900000;Mon Oct 06 01:15:00 CEST 2014;89.47 89.51 Oct 6 01:15 89.51 89.47
89.51;89.53;89.56;89.51;1412551200000;Mon Oct 06 01:20:00 CEST 2014;89.51 89.56 Oct 6 01:20 89.53 89.51
89.53;89.54;89.56;89.53;1412551500000;Mon Oct 06 01:25:00 CEST 2014;89.53 89.56 Oct 6 01:25 89.54 89.53
89.54;89.56;89.57;89.54;1412551800000;Mon Oct 06 01:30:00 CEST 2014;89.54 89.57 Oct 6 01:30 89.56 89.54
89.56;89.56;89.56;89.56;1412552100000;Mon Oct 06 01:35:00 CEST 2014;89.56 89.56 Oct 6 01:35 89.56 89.56
89.56;89.57;89.57;89.56;1412552400000;Mon Oct 06 01:40:00 CEST 2014;89.56 89.57 Oct 6 01:40 89.57 89.56
89.57;89.59;89.59;89.56;1412552700000;Mon Oct 06 01:45:00 CEST 2014;89.57 89.59 Oct 6 01:45 89.59 89.56
89.59;89.56;89.59;89.56;1412553000000;Mon Oct 06 01:50:00 CEST 2014;89.59 89.59 Oct 6 01:50 89.56 89.56
89.56;89.51;89.57;89.49;1412553300000;Mon Oct 06 01:55:00 CEST 2014;89.56 89.57 Oct 6 01:55 89.51 89.49
89.51;89.51;89.52;89.49;1412553600000;Mon Oct 06 02:00:00 CEST 2014;89.51 89.52 Oct 6 02:00 89.51 89.49
89.51;89.52;89.52;89.51;1412553900000;Mon Oct 06 02:05:00 CEST 2014;89.51 89.52 Oct 6 02:05 89.52 89.51
89.52;89.54;89.56;89.52;1412554200000;Mon Oct 06 02:10:00 CEST 2014;89.52 89.56 Oct 6 02:10 89.54 89.52
